;SSU72;GNB1;FAAP20;RER1;CAMTA1;PARK7;ENO1;RBP7;PGD;AGTRAP;TNFRSF1B;EFHD2;SDHB;CAPZB;MINOS1;CDA;CDC42;PNRC2;SRSF10;RCAN3;SRRM1;SYF2;LDLRAP1;STMN1;HMGN2;SYTL1;FGR;IFI6;THEMIS2;RPA2;ATPIF1;PTP4A2;KHDRBS1;LCK;HDAC1;MARCKSL1;SFPQ;TRAPPC3;LSM10;MRPS15;CSF3R;MEAF6;AKIRIN1;NDUFS5;MACF1;CAP1;PPT1;PPCS;ATP6V0B;PRDX1;UQCRH;CMPK1;PRPF38A;SCP2;HSPB11;JUN;SRSF11;ZRANB2;RP11-386I14.4;GNG5;SH3GLB1;GBP2;DR1;SARS;GNAI3;CD53;DRAM2;DENND2D;ATP5F1;C1orf162;RAP1A;CAPZA1;RHOC;CSDE1;ATP1A1;CD2;CH17-373J23.1;RBM8A;POLR3GL;TXNIP;CH17-189H20.1;LINC00869;PLEKHO1;MCL1;ENSA;CTSS;C1orf56;CDC42SE1;SCNM1;PSMB4;S100A10;S100A11;S100A9;S100A12;S100A8;S100A4;TPM3;ADAR;PBXIP1;DPM3;SSR2;LAMTOR2;MNDA;IFI16;FCER1A;DUSP23;CD48;TSTD1;PFDN2;NDUFS2;FCER1G;FCGR3A;CD247;RCSD1;SELL;PRRC2C;PRDX6;IER5;GLUL;NCF2;ARPC5;TPR;RGS18;RGS1;RGS2;PTPRC;PTPN7;MDM4;NUCKS1;RASSF5;FCMR;CD46;TRAF3IP3;NENF;CAPN2;LBR;SRP9;PARP1;ARF1;MRPL55;GUK1;RNF187;IRF2BP2;LYST;HNRNPU;ACP1;ADI1;ID2;IAH1;YWHAQ;PQLC3;LAPTM4A;RHOB;SF3B6;RAB10;HADHB;ATRAID;SNX17;MRPL33;PPP1CB;YPEL5;LBH;YIPF4;CDC42EP3;SRSF7;EML4;ZFP36L2;CALM2;RTN4;REL;UGP2;ACTR2;C1D;PLEK;ARHGAP25;AAK1;PCBP1;SNRPG;NAGK;CCT7;MOB1A;POLE4;SUCLG1;TGOLN2;CAPG;VAMP8;RNF181;GNLY;CHMP3;CD8A;CD8B;LINC00152;IGKC;MAL;DUSP2;COX5B;ZAP70;MGAT4A;MITD1;RNF149;GCC2;LIMS1;LINC00116;CHCHD5;IL1B;ACTR3;DDX18;DBI;PTPN4;GYPC;BIN1;WDR33;MZT2A;UBXN4;DARS;CXCR4;ARHGAP15;ZEB2;MMADHC;ARL5A;NR4A2;CYTIP;CD302;RBMS1;TANK;GCA;PPIG;DYNC1I2;CIR1;WIPF1;ITGA4;STAT1;STK17B;RP11-347P5.1;ANKRD44;HSPE1;CLK1;NBEAL1;CYP20A1;PNKD;CTDSP1;TUBA4A;MFF;ITM2C;EIF4E2;INPP5D;ARL4C;LRRFIP1;NDUFA10;MYEOV2;RNPEPL1;PPP1R7;SEPT2;TADA3;ARPC4;BRK1;SH3BP5;SATB1;UBE2E1;CMC1;STT3B;CMTM6;CTNNB1;SS18L2;CCDC12;UQCRC1;IMPDH2;GPX1;RHOA;GNAI2;RASSF1;MAPKAPK3;MANF;TEX264;ABHD14B;TKT;SELK;ARF4;PDHB;PSMD6;ARL6IP5;NFKBIZ;BBX;CD47;TRAT1;CD96;ATG3;COX17;CSTA;RPN1;CNBP;H1FX;MBD4;CDV3;RNF7;ATP1B3;RNF13;SERP1;MBNL1;SSR3;CCNL1;PDCD10;SEC62;RPL22L1;TNFSF10;NDUFB5;FXR1;PARL;TRA2B;EIF4A2;ACAP2;PPP1R2;ATP5I;C4orf48;ADD1;LYAR;MRFAP1;WDR1;FBXL5;FGFBP2;LAP3;RBPJ;SMIM14;RHOH;COMMD8;OCIAD1;OCIAD2;HOPX;JCHAIN;GRSF1;DCK;CXCL8;G3BP2;NAAA;CCNI;CNOT6L;HNRNPD;HNRNPDL;PLAC8;HSD17B11;PPM1K;H2AFZ;BANK1;AIMP1;LEF1;CCDC109B;LARP7;SNHG8;C4orf3;ANXA5;NDUFC1;SMARCA5;LSM6;PRMT9;TMEM154;MARCH1;HMGB2;SPCS3;FRG1;SDHA;NDUFS6;MED10;CCT5;MARCH6;SUB1;IL7R;NIPBL;FYB;PTGER4;ANXA2R;ZNF131;EMB;GZMK;GZMA;GPBP1;KIF2A;ERBB2IP;MRPS36;TAF9;GTF2H2;HEXB;TBCA;SERINC5;TMEM167A;VCAN;MEF2C;ARRDC3;GLRX;CAST;CHD1;EPB41L4A-AS1;REEP5;AP3S1;SNX2;CDC42SE2;FNIP1;UQCRQ;VDAC1;TCF7;SKP1;UBE2B;CAMLG;DDX46;H2AFY;TGFBI;HNRNPA0;HSPA9;TMEM173;PFDN1;CD14;NDUFA2;IK;TAF7;DIAPH1;NR3C1;TCOF1;TNIP1;ANXA6;ATOX1;G3BP1;CYFIP2;TTC1;CCNG1;NUDCD2;MAT2B;LCP2;STK10;DUSP1;ATP6V0E1;HIGD2A;CLTB;PRELID1;TMED9;NHP2;PHYKPL;HNRNPH1;CANX;RNF130;MGAT1;DUSP22;SERPINB1;SERPINB6;PRPF4B;LY86;PHACTR1;NOL7;CD83;MYLIP;C6orf62;TRIM38;HIST1H4C;BTN3A2;HLA-F;PPP1R11;MRPS18B;LTB;LST1;AIF1;BAG6;CLIC1;LSM2;C6orf48;ATF6B;GPSM3;HLA-DRA;HLA-DRB1;HLA-DQA1;HLA-DQB1;HLA-DMB;HLA-DMA;HLA-DPA1;HLA-DPB1;TAPBP;CUTA;SNRPC;DEF6;SRSF3;MTCH1;PIM1;GLO1;CCND3;TBCC;CNPY3;MRPL14;HSP90AB1;PTP4A1;COX7A2;HMGN3;SYNCRIP;PNRC1;UBE2J1;PNISR;SEC63;SNX3;CD164;AMD1;FYN;MARCKS;TSPYL1;FAM26F;RWDD1;STX7;IFNGR1;TNFAIP3;HEBP2;ABRACL;CITED2;UTRN;RAB32;PCMT1;GTF2H5;DYNLT1;TAGAP;SOD2;TCP1;MRPL18;SFT2D1;MPC1;RNASET2;PDCD2;C7orf50;CHST12;RAC1;KDELR2;RPA3;NDUFA4;PHF14;ARL4A;TRA2A;HNRNPA2B1;CBX3;SNX10;SKAP2;CPVL;SEPT7;TRGC2;PSMA2;STK17A;DBNL;TMED4;PPIA;MYO1G;SNHG15;CCM2;SEC61G;VOPP1;CHCHD2;TMEM248;SBDS;WBSCR22;EIF4H;LAT2;GTF2I;NCF1;HSPB1;FGL2;CD36;SRI;BRI3;ARPC1B;BUD31;ATP5J2;ZNF655;LAMTOR4;PILRA;TSC22D4;LRCH4;TRIM56;ZNHIT1;POLR2J3;PMPCB;SRPK2;SYPL1;NAMPT;DNAJB9;IFRD1;TES;CAPZA2;SND1;ATP6V1F;AKR1B1;C7orf73;MTPN;AC090498.1;ZC3HAV1;MKRN1;NDUFB2;MRPS33;TRBC1;TRBC2;ZYX;PDIA4;GIMAP7;GIMAP4;GIMAP2;GIMAP1;RHEB;DNAJB6;CD99;MSL3;AP1S2;RBBP7;SH3KBP1;EIF1AX;SMS;SAT1;CYBB;ATP6AP2;DDX3X;NDUFB11;TIMP1;CFP;RBM3;PIM2;PLP2;TSPYL2;MSN;IL2RG;ATRX;COX7B;PGK1;ITM2A;SH3BGRL;HNRNPH2;BEX4;TSC22D3;NDUFA1;THOC2;STAG2;SH2D1A;SASH3;IDS;VMA21;BCAP31;SSR4;ARHGAP4;NAA10;MECP2;FLNA;FAM50A;F8A1;FUNDC2;VBP1;CTSB;PCM1;ASAH1;DOK2;BNIP3L;DPYSL2;SARAF;LEPROTL1;RP11-51J9.5;RAB11FIP1;EIF4EBP1;WHSC1L1;TACC1;GOLGA7;VDAC3;FNTA;CEBPD;TCEA1;LYPLA1;LYN;SDCBP;RAB2A;TCEB1;LY96;PAG1;ZFAND1;C8orf59;CPNE3;COX6C;YWHAZ;ZNF706;EIF3E;ENY2;EIF3H;RAD21;RNF139;LINC00861;MYC;FAM49B;ST3GAL1;LY6E;GSDMD;PUF60;VPS28;PSIP1;HACD4;TOPORS-AS1;CHMP5;AQP3;UBE2R2;VCP;SIT1;HINT2;GLIPR2;CLTA;EBLN3;ZFAND5;ANXA1;OSTF1;HNRNPK;SEMA4D;SUSD3;NINJ1;NANS;SEC61B;ERP44;RAD23B;KLF4;TXN;PTBP3;CDC26;ATP6V1G1;PSMD5-AS1;PSMB7;ARPC5L;HSPA5;C9orf16;URM1;SET;C9orf78;NUP214;SURF1;FCN1;SNHG7;EDF1;C9orf142;CLIC3;DPP7;TUBB4B;MRPL41;IFITM2;IFITM1;IFITM3;SIGIRR;RNH1;TALDO1;POLR2L;CTSD;LSP1;MRPL23;NAP1L4;RHOG;TRIM22;TPP1;EIF3F;TMEM9B;EIF4G2;PSMA1;NUCB2;LDHA;SVIP;EIF3M;CAT;CD44;DGKZ;ARFGAP2;SPI1;PSMC3;CELF1;NDUFS3;SSRP1;TIMM10;UBE2L6;LPXN;MPEG1;MS4A6A;MS4A7;MS4A1;TMEM109;CD6;CYB561A3;TMEM258;AHNAK;UBXN1;TMEM179B;RARRES3;RTN3;COX8A;OTUB1;FERMT3;RASGRP2;SF1;EHD1;CAPN1;NEAT1;CTSW;FIBP;CCDC85B;DRAP1;BANF1;ADRBK1;PPP1CA;TBC1D10C;RPS6KB2;CORO1B;TMEM134;AIP;GSTP1;NDUFV1;TCIRG1;LAMTOR1;UCP2;CLNS1A;RSF1;NDUFC2;PCF11;CTSC;TAF1D;SRSF8;BIRC3;TMEM123;CASP1;CARD16;ATM;FDX1;TIMM8B;PCSK7;IL10RA;JAML;CD3E;CD3D;CD3G;DDX6;SORL1;HSPA8;ETS1;FLI1;APLP2;IDI1;KLF6;FAM107B;VIM;COMMD3;APBB1IP;ABI1;YME1L1;RAB18;WAC;KIF5B;EPC1;ITGB1;HNRNPF;NCOA4;UBE2D1;JMJD1C;SRGN;SAR1A;PRF1;C10orf54;PSAP;SPOCK2;ANAPC16;WAPL;GLUD1;PCGF5;PGAM1;MRPL43;MGEA5;USMG5;GSTO1;ADD3;SHOC2;FAM204A;FAM45A;PRDX3;RGS10;BUB3;PTPRE;MGMT;GLRX3;ECHS1;KDM5A;WNK1;CD27;CD4;TPI1;C12orf57;PTPN6;SLC2A3;CLEC4A;M6PR;KLRG1;KLRB1;CLEC2D;CD69;CLEC2B;CLEC12A;CLEC7A;KLRD1;YBX3;CDKN1B;PLBD1;H2AFJ;STRAP;MGST1;LDHB;KIAA1551;PPHLN1;ZCRB1;SCAF11;SLC38A1;SLC38A2;FKBP11;TUBA1B;TMBIM6;DAZAP2;BIN2;EIF4B;ITGB7;PRR13;PCBP2;COPZ1;NCKAP1L;BLOC1S1;CD63;RPS26;PA2G4;ESYT1;CNPY2;STAT6;DCTN2;USP15;RASSF3;TMBIM4;RAP1B;LYZ;RP11-1143G9.4;GLIPR1;NAP1L1;CCDC59;DUSP6;ATP2B1;LINC00936;NDUFA12;METAP2;SNRPF;LTA4H;SLC25A3;CHPT1;HSP90B1;C12orf75;ISCU;SELPLG;GIT2;ARPC3;VPS29;HVCN1;ALDH2;ERP29;PEBP1;COX6A1;SRSF9;DYNLL1;RHOF;RSRC2;ARL6IP4;RILPL2;TMED2;RAN;MPHOSPH8;SAP18;GTF3A;MTIF3;POMP;HMGB1;ALOX5AP;N4BP2L1;RGCC;LCP1;RNASEH2B;INTS6;KCTD12;UBAC2;GPR183;TM9SF2;TNFSF13B;APEX1;RNASE6;TRDC;TRAC;DAD1;SLC7A7;MRPL52;LRP10;RBM23;PABPN1;PSME1;PSME2;NEDD8;GZMH;GZMB;EAPP;BAZ1A;NFKBIA;MIS18BP1;NEMF;ARF6;GNG2;C14orf166;PSMC6;LGALS3;PSMA3;TIMM9;DHRS7;PRKCH;SYNE2;MAX;ZFP36L1;ACTN1;SRSF5;NUMB;NPC2;GPR65;FOXN3;PSMC1;CALM1;PPP4R3A;TC2N;NDUFB1;DDX24;IFI27L2;SERPINA1;GLRX5;TCL1A;BCL11B;EVL;PPP2R5C;HSP90AA1;EIF5;C14orf2;SIVA1;CRIP1;IGHG1;IGHG3;IGHD;IGHM;SNRPN;KLF13;EMC4;CHP1;RTF1;SNAP23;PDIA3;DUT;EID1;GABPB1;GABPB1-AS1;LINC00926;SLTM;BNIP2;ANXA2;RORA;VPS13C;RPS27L;USP3;FAM96A;PPIB;OAZ2;SPG21;MAP2K1;PIAS1;ANP32A;PKM;HEXA;COX5A;ETFA;RCN2;PSMA4;MORF4L1;CTSH;BCL2A1;IL16;SEC11A;AKAP13;ISG20;IQGAP1;CHD2;SNRPA1;FAM173A;NME3;MRPS34;SPSB3;HAGH;NDUFB10;SRRM2;TCEB2;IL32;CARHSP1;LITAF;RSL1D1;CPPED1;ARL6IP1;THUMPD1;METTL9;IGSF6;PRKCB;NSMCE1;IL4R;LAT;SPN;C16orf54;MVP;ALDOA;PPP4C;YPEL3;SEPT1;ITGAL;FUS;PYCARD;VPS35;RBL2;MT2A;HERPUD1;ARL2BP;POLR2C;CKLF;CMTM3;ATP6V0D1;NUTF2;PSMB10;NFATC3;PSMD7;GLG1;CFDP1;GABARAPL2;KARS;TERF2IP;HSBP1;COTL1;IRF8;CYBA;RNF166;APRT;ANKRD11;TCF25;YWHAE;ARRB2;RNF167;SPAG7;TXNDC17;GABARAP;ACAP1;CD68;SAT2;VAMP2;TMEM107;NCOR1;UBB;RP11-160E2.6;MAP2K3;WSB1;LGALS9;EVI2B;EVI2A;SLFN5;TAF15;CCL5;CCL3;CCL4;CCL3L3;ZNHIT3;LASP1;CCR7;SMARCE1;KRT10;DNAJC7;RAB5C;SLC25A39;GRN;GPATCH8;FMNL1;SKAP1;CALCOCO2;ABI3;SCPEP1;RP5-1171I10.5;SUPT4H1;VMP1;LIMD2;CD79B;ICAM2;PECAM1;PRKAR1A;SLC9A3R1;SUMO2;MRPS7;GRB2;WBP2;METTL23;SEPT9;TMC8;SYNGR2;SOCS3;CYTH1;RNF213;FAM195B;P4HB;ANAPC11;DCXR;CD7;SMCHD1;MYL12B;ANKRD12;PSMG2;RNMT;SNRPD1;TTC39C;ATP5A1;IER3IP1;NARS;SEC11C;PMAIP1;BCL2;CNDP2;MBP;TXNL4A;RBCK1;FKBP1A;SNRPB;NOP56;PTPRA;C20orf27;CDC25B;MKKS;CST3;CST7;APMAP;HM13;HCK;CHMP4B;RALY;MMP24-AS1;EIF6;ERGIC3;CPNE1;RBM39;C20orf24;SAMHD1;RPN2;SRSF6;YWHAB;STK4;CTSA;ZFAS1;RNF114;CEBPB;LINC01272;PFDN4;RTFDC1;GNAS;CTSZ;PSMA7;ADRM1;OGFR;PPDPF;GZMM;BSG;CFD;R3HDM4;TMEM259;GPX4;ATP5D;MIDN;CIRBP;DAZAP1;UQCR11;ABHD17A;MOB3A;PLEKHJ1;TIMM13;GADD45B;AES;S1PR4;ZBTB7A;MAP2K2;NDUFA11;PET100;STXBP2;ELAVL1;RAB11B;HNRNPM;MYO1F;UBL5;PIN1;EIF3G;ICAM3;CDC37;CDKN2D;ILF3-AS1;PRKCSH;WDR83OS;C19orf43;ASNA1;PRDX2;CALR;LYL1;IER2;C19orf53;CTD-3252C9.4;ADGRE5;DDX39A;DNAJB1;TECR;NDUFB7;RASAL3;KLF2;SMIM7;MRPL34;PGLS;IFI30;JUND;LSM4;SSBP4;C19orf60;NDUFA13;LSM14A;UBA2;GRAMD1A;USF2;TMEM147;COX6B1;HCST;TYROBP;POLR2I;CAPNS1;SPINT2;EIF3K;HNRNPL;GMFG;ZFP36;PSMC4;BLVRB;SHKBP1;SNRPA;HNRNPUL1;TGFB1;CD79A;ARHGEF1;POU2F2;DEDD2;ETHE1;ZNF428;PLAUR;ERCC1;FOSB;VASP;SNRPD2;CALM3;AP2S1;NAPA;SEPW1;CARD8;EMP3;KDELR1;NUCB1;SNRNP70;PIH1D1;FLT3LG;FCGRT;NOSIP;NR1H2;ETFB;NKG7;ZNF331;MYADM;CHMP2A;RPS4Y1;CECR1;ATP6V1E1;BID;COMT;DGCR6L;SDF2L1;MAPK1;IGLC2;IGLC3;SMARCB1;MIF;TPST2;XBP1;UQCR10;PIK3IP1;YWHAH;FBXO7;MYH9;TXN2;RAC2;CYTH4;MFNG;LGALS2;GGA1;SH3BP1;LGALS1;EIF3L;POLR2F;DDX17;SUN2;CBX6;APOBEC3C;APOBEC3G;RPS19BP1;TNRC6B;ST13;RBX1;XRCC6;SNU13;NDUFA6;RRP7A;TSPO;ATXN10;TYMP;CCT8;SOD1;IFNGR2;HMGN1;U2AF1;CSTB;SUMO3;ITGB2;MT-ND4L
SSU72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
